place,rating,nickname,review,visited
이태리국시 본점,5,김미정,"회식으로 갔었는데 맛있고 색다른 파스타, 리조또였어요!또 올게요♡",2020.09.22
이태리국시 본점,5,리블링,직원분들이 너무 친절하셔서 기분좋게 분위기좋은곳에서 식사 맛있게 잘먹고 갑니당! ,2020.09.22
이태리국시 본점,5,지야,맛있어서 또 방문했어요!샐러드랑 함께 먹으니 신선하고 맛있고곱창 차돌치스 파스타는  요즘 제 입맛을 사로잡은 아이입니다..!,2020.09.22
이태리국시 본점,4,ann****,맛있고 친절해요,2020.09.21
이태리국시 본점,5,pad****,저번에 먹었던 파스타 맛있어서 또 시키고 이번엔 쌈피자 도전해봤는데 저는 취향저격이엇어요~ㅎㅎ 양이 많아서 저랑 친구들 다 잘먹는데 배터지게 먹었어요~,2020.09.21
이태리국시 본점,5,ber****,저번에 가족들 반응이 좋아서 회사 직원분이랑 왔는데 이번에도 반응이 괜찮았어요~ 맛있다고 하셔서 제가 한것도 아닌데 괜히 뿌듯했네요ㅋㅋ,2020.09.21
이태리국시 본점,5,육갑,가게 깔끔하고 음식도 맛있어요~ 오랜만에 또 온 것 같네요ㅋㅋㅋ 친구랑 맛있게 먹었습니다~,2020.09.21
이태리국시 본점,5,이이,전체적으로 분위기도 음식 맛도 깔끔하고 너무 좋아요.. 저번에 쌈피자가 넘 맛있었어서 이번에도 쌈피자 먹었습니다ㅋㅋ,2020.09.21
이태리국시 본점,5,꽃순이,"어른 입에도 너무 맛있는 음식점이네요.오랜 친구랑 맛있어보여서 들어간 곳인데맛집이였네요~ 직원분께서 추천해주신숯불대창자, 오겹살, 닭 요리를 먹었는데굉장히 맛있었어요. 그래서 후기 남기러 왔답니다~",2020.09.20
이태리국시 본점,5,박정아,다욧트하는 친구랑 다녀온 곳~친구는 다이어트한다고 샐러드 시키고저는 맛난 로제 시켰는데친구가 샐러드 먹다가 로제 한입 먹어보더니자기가 다 먹었어요;ㅋㅋㅋ다음엔 그냥 맛있는 메뉴 고르겠다고여기 넘 맛있다면서 ㅋㅋㅋ다이어트 포기 각 나오는 맛이에요 !!!!!!넘 맛있어용 또 갈게요 !,2020.09.20
이태리국시 본점,5,공주,남자친구랑 여행갔다오면서 들린 곳인데요~대전에 분위기좋은 이태리음식점 찾는다면여기 무조건 가세요 ❣️직원들도 친절하시고 음식도 넘 맛있오요분위기도 좋구용ㅎㅎㅎㅎ특히 빠네퐁듀고추장불고기 파스타 강추요〰️한국인 입맛에 딱 인듯 !,2020.09.20
이태리국시 본점,5,gka****,가게 분위기가 깔끔한게 너무 좋습니다~ 저번에 먹은 것도 맛있었는데 이번에도 맛있었네요^^ 덕분에 잘먹고 갑니다~,2020.09.18
이태리국시 본점,5,양수니,저번에 너무 만족스러웠어서 또 왔습니다ㅎㅎ 쌈피자 너무 맛있었어요!,2020.09.18
이태리국시 본점,5,Hwajinee,흑임자파스타 맛있어요!!,2020.09.18
이태리국시 본점,2.5,blo****,쌈피자랑 대창파스타먹었는데 쌈피자는 고기가 너무질겻어요 고기빼곤 맛있엇어요 대창파스타는 거의다타서나왓어요 한쪽이 아예타서 검은상태엿어요 그래서 몇개빼고 먹을수맀는것만머것는데 좀 아쉽내요,2020.09.17
이태리국시 본점,5,BioTech93,맛이며 인테리어며 제 마음에 쏙 들어서 자주 방문할 것 같네요. 이색적인 파스타 잘 먹고 갑니다.,2020.09.17
이태리국시 본점,5,sw6****,점심으로 친구랑 함께 방문했습니다! 분위기도 너무 좋았구 음식들이 퓨전이라 그런지 느끼하지않아서 더 좋았던거같습니다! 다음에 기회되면 한번 더 방문할거같네요~ 잘먹었습니다!,2020.09.17
이태리국시 본점,5,뚱이,너무맛있음 ㅠㅠ 2번째방문인데 리뷰는 처음남기네요! 완전... 매일맛보고싶은맛이에요!! 조만간 또갑니다 ㅋㅋ,2020.09.17
이태리국시 본점,5,생각대로,메뉴모두 너무맛있고 특색있었어요 매장내부도 너무깔끔하고 인테리어도 마음에 쏙들었어요! 특히 저는 파스타가 입맛에 잘맞았네유 또갈게요!,2020.09.17
이태리국시 본점,5,몽글,친구가 가자고 해서 간건데 제가 더 잘먹은 것 같아요~ㅋㅋㅋ 퓨전이라 그런지 제 입맛에 딱이었습니당!,2020.09.16
이태리국시 본점,5,랜덤,잘먹었습니다 맛있네요 담에 가족들이랑 또 갈려구요,2020.09.16
이태리국시 본점,5,sil****,맛도 좋고 친절하셔서 잘 먹고 왔어요~다음에 또 먹으러 올게요~^^,2020.09.16
이태리국시 본점,5,dus****,통마늘이 들어간 피자 진짜 아직도 생각나요 너무 맛있었던것같아요~~ 전 로제파스타 진짜좋아하는데 여기 간이 딱맞고 바닥 보일정도까지 먹어버릴정도로 맛있어요ㅋㅋ 분위기도진짜 좋아서 데이트하기에 제격!,2020.09.16
이태리국시 본점,5,송송,너무 맛있게 먹었어요~ 사장님도 너무 친절하셔서재방문 각입니다! 번창하세요👍,2020.09.16
이태리국시 본점,5,선,서비스도 너무 좋고 사장님도 친절하시네요 ㅎㅎ 잘 먹고 갑니다,2020.09.16
이태리국시 본점,5,택어뭉,한식이랑 콜라보라 너무 맛있더라구요~ 맛도 맛이지만 요즘처럼 위생이 중요할때 내부가 깔끔하고  정돈이 잘되어 있오서 참 좋았어요 친구랑 오랫만에 밥먹는거라 분위기 좋은곳을 찾았었는데 아주 성공적이였어요 맛있는 요리 그리고 분위기 저는 최고였어요 ㅎㅎ 다음에 또 갈게용,2020.09.15
이태리국시 본점,5,소담별,푸짐한 양에 맛있게 먹었어요! 남편이랑 오랜만에 데이트 기분 냈네요 ^^연애할때도 다녔는데 여전한 것 같고 ~ 둔산동 오면 꼭 들르게 되는 곳이에요~,2020.09.15
이태리국시 본점,5,On Love,일단 서빙이 친절해서 좋았던 게 가장 기억에 남네요 후후... 세트도 알차고 마지막으론 맛이 지젼이었으니까!!! 그보다 더 중요한 게 어디있겠어요!?!?ㅋㅋ 잘 먹었습니다!,2020.09.15
이태리국시 본점,5,뀨링,가게가 깔끔해서 좋아요 일단ㅎㅎ 쌈피자 진짜 자꾸 생각나는 맛... 만족스러운 식사였습니당!ㅎㅎ,2020.09.14
이태리국시 본점,5,jjj,저번에 먹었던 메뉴들 다 맛있었어서 또 왔어요ㅎㅎ 이번에 시킨 것도 다 맛있었어요~ 또오겠습니다!,2020.09.14
이태리국시 본점,5,ans****,퓨전이라서 그런지 느끼하지 않고 맛있었어요 익숙한듯 새로운맛ㅎㅎ 가게도 깔끔하고 좋아요,2020.09.14
이태리국시 본점,5,mic****,너무 맛있었어요👍 깔끔하고 닭한마리리조또 비주얼도 미쳤는데 맛도 최고였어요ㅋㅋㅋ,2020.09.14
이태리국시 본점,5,용용,이번에 먹어 본 음식 너무 맛있어요.제가 좋아하는 샹그라이도 있어서 너무 좋앗내요ㅎㅎ샹그리아가 흔한듯 안흔한?막상찾으면 없는데 있어서 굳굳 무엇보다 음식양도많고 친절해서만족이욤!,2020.09.13
이태리국시 본점,5,쪼쪼,파스타와 리조또가 너무 맛있었네~양도 은근히 푸짐하게 잘나오고입에 착착 감기는게 취향저격이었음~,2020.09.13
이태리국시 본점,5,조은누리,매장분위기도 넘 좋고 메뉴 하나하나가깔끔한맛이라 너무 맛있었음!!직원들도 너무 친철해서 좋았네~,2020.09.13
이태리국시 본점,2,프로러,파스타  맛  없어요  에이드도요,2020.09.12
이태리국시 본점,0.5,보라미,"서비스면에서 굉장한걸 기대하지도 않았지만, 여기 너무 심하네요.. 가장 기대한 메뉴가 하도 안나오길래 확인해보니 누락되었다고 하더군요. 해당 메뉴 제외후 결제하겠다고 하니 세트구성이라 누락된 주문건을 제외하는게 어렵다는 답변.. (물론 나중에는 “당연히“ 저희가 먹은것만 결제했지만요)주문 받을때부터 4인세트라 메뉴 갯수가 많음에도 기록을 하지않고 눈대중으로 보시길래 불안했는데 역시나.심지어 주문 누락건 확인후 죄송하다는 말 한마디없이 주문받던 칼단발 직원분은 얼굴하나 비추질 않으시더라구요.밥먹으러 왔다가 더러운 기분만 얻고 갑니다^^  이런곳은 언젠가 손님들이 다 알수밖에 없다고 생각해요. 언제까지가 될런지 모르겠지만 부디 장사 하시는동안 책임감과 정확성을 보강하셔야 하지않을까 생각됩니다.",2020.09.12
이태리국시 본점,4.5,세계,코로나로 인해 멀찍이 자리배치해주고 음식도 좀 비싸지만 맛은 괜찮았음,2020.09.11
이태리국시 본점,5,빈,맛있어요소~스 에 공기밥. ㅋ 생각나는직원분들도 친절하세요,2020.09.11
이태리국시 본점,5,str****,넘 맛있었어요ㅎㅎ 양도 많아서 배터지게 먹었습니다! 느끼할까봐 걱정햇는데 계속 들어가는 맛이었어요ㅋㅋ,2020.09.10
이태리국시 본점,5,뼝아리네집,식당이 깨끗해서 일단 마음에 들었구요. 음식도 맛있었어요ㅎㅎ 잘먹었습니다 다음에 또 올게요 :),2020.09.10
이태리국시 본점,5,ㅇㅇ,분위기갑 ! 맛도 갑! 배터지게 먹고 왔어요. 이쁜 음식들이 맛도 좋아요!! 히힛 또 와야지!,2020.09.10
이태리국시 본점,5,ldr****,맛집 발견~~♡ 돌솥파스타 이색맛집이네요~~돌솥리소토 무조건 추천~~~먹어보면 완전 반해요,2020.09.10
이태리국시 본점,5,jun****,쌈피자 최고였어요 ㅋㅋ 진짜 둘다 엄청 허겁지겁 먹은 것 같네요 이태리국시집 오면 쌈피자 필수!!!,2020.09.09
이태리국시 본점,5,hhe****,퐁듀 파스타는 살면서 처음 먹어본 거 같아요ㅋㅋ 진짜 맛있어서 깜놀! 직원분들도 친절하시고 앞으로 자주 올 것 같아요. 완전 대만족이요bb,2020.09.09
이태리국시 본점,5,sor****,매장도 깔끔하고 분위기가 너무 좋았어요! 스테이크랑 파스타도 너무 맛있었고 에이드도 완전 상큼해요^^양도 많아서 엄청 배부르게 먹고 왔네요~~,2020.09.09
이태리국시 본점,5,rkd****,잘 먹고 갑니다^^ 음식이 너무 맛있어서 한끼 잘 먹었어요,2020.09.08
이태리국시 본점,5,ans****,재료 상태도 좋고 간도 제 입맛에 딱 ㅎㅎ 꿀맛탱이요,2020.09.08
이태리국시 본점,5,gka****,"가게, 음식 다 깔끔하고 직원분들도 너무 친절^^ 덕분에 맛있는 식사하고 가네요",2020.09.08
이태리국시 본점,5,가바람,제 인생맛집 ෆ 양식 맛집 뚫어서 기분 넘 좋구욘 ㅎㅎ 담에 또 올 예정,2020.09.08
이태리국시 본점,5,앙메리,곱창 파스타 먹고 여운 계속 남아서 다른 파스타도 먹으러 왔어용 ㅎㅎ 진짜 여기 파스타 너무 맛있네요,2020.09.08
이태리국시 본점,3,버섯콩콩콩,빠네퐁듀고추장불고기떠먹는파스타 주문해서 먹었는데 너무 짰어요.. 곱창/차돌치즈돌솥파스타 들어가는 재료들이 기름기가 많아서 그런지 느끼했습니다.,2020.09.08
이태리국시 본점,5,몽글,양도 많고 진짜 맛있었어요ㅋㅋ 같이 간 친구들도 다 잘 먹엇어요!👍👍 다음에 또 가려구요~,2020.09.07
이태리국시 본점,5,동글,존맛탱.... 식당 분위기도 좋은데 음식도 맛있어서 더 좋았어요,2020.09.07
이태리국시 본점,5,김소장,대창이라서 느끼할까봐 걱정했는데 고기냄새 하나도 안나고 너무 맛있었어요! 전체적으로 성공적이었습니다!!!,2020.09.07
이태리국시 본점,5,빛나는용용이,식당분위기가 넘 좋았어요 ㅎㅎ 되게 깨끗한 느낌! 음식도 맛있었습니다 ㅎㅎ,2020.09.07
이태리국시 본점,5,우댕,"쌈피자(half)랑 닭 한마리 돌솥 리조또 먹었어요. 쌈 피자 큰 걸로 주문하려다가 작은 거 주문했는데 배가 엄청 불러서 다행이다 싶었어요,,ㅎㅎ 쌈피자는 정말 맛있게 먹었어요. 피자라기보다는 요리 같은 느낌? 치즈, 쌈, 고기가 잘 어우러져서 좋았어요. 닭 한 마리 돌솥 리조또는 제가 크림류를 별로 안 좋아해서 맛은 있는데 먹다보니 많이 느끼했어요.. 크림 좋아하시는 분들께선 정말 좋아하실 것 같아요. 맛은 있는데 제 입맛에 안 맞은 것 뿐입니다!",2020.09.06
이태리국시 본점,5,달,맛있어요. 파스타인데 왠지 소주가 생각나는맛ㅋㅋ 또 와서 다양한 메뉴들을 맛보고싶어요. 가격은 살짝 비싼편인듯?,2020.09.06
이태리국시 본점,5,여누아바라기,음식도 맛잇고 직원분들도 친절햇고ㅎ덕분에 하루가 즐겁네요.,2020.09.06
이태리국시 본점,5,육갑,다 너무 맛있게 먹었네요~ 솔직히 요즘은 맛만큼 위생도 신경쓰는데 전체적으로 깔끔해서 좋았어요~,2020.09.06
이태리국시 본점,5,이이,쌈피자 존맛탱... 피자의 신세계 쌈피자... 장갑 끼고 먹어야해서 좀 귀찮다고 생각했는데 맛이 모든 걸 이겻습니다...,2020.09.06
이태리국시 본점,5,lee****,저번에 이벤트 통해 뽑은 쿠폰 있어서 싸게 먹었어요. 쌈피자는 당연 시켰고 청양고추크림파스타 이번에 새로 시켰는데 완전 맛있네요. 크림파스타 느끼해서 싫어하는데 안 느끼해서 완전 만족했어요. 가족들끼리 맛있게 식사했습니다^^,2020.09.05
이태리국시 본점,4,박다한,나쁘지 않았지만 다 고기가 들어가서 좀 물렸던거 같아요! 그치만 다시 한 번 가고 싶어요,2020.09.05
이태리국시 본점,5,파이스티,전체적으로 깔끔하고 분위기 좋아서 만족스러운 식사였습니다 ㅎㅎ 청양크림파스타 느끼하지도 않고 맛있었어요,2020.09.04
이태리국시 본점,5,알사탕,닭한마리 비주얼 미쳤어요ㅋㅋㅋㅋㅋㅋ 양이 진짜 많아서 배터지는줄 알앗네요 ㅋㅋㅋ 맛집인정합니닷b,2020.09.04
이태리국시 본점,5,ap8****,같이 간 사람들 다 잘 먹었어요ㅋㅋ 배터지게 먹었네요 존맛탱👍👍,2020.09.03
이태리국시 본점,5,5g4****,요즘 위생적인 부분을 믾이 보게되는데 깔끔하고 괜찮았어요. 음식도 맛있어서 잘 먹었습니다,2020.09.03
이태리국시 본점,5,jjj,식당이 깔끔하고 분위기가 너무 좋았어요~ 오랜만에 만족스러운 점심이었어요~,2020.09.03
이태리국시 본점,5,12313,쌈피자 신세곜ㅋㅋㅋ 먹는방법도 신세계지만 맛도 신세계엿어요 진짜 맛잇엇어요🥰🥰,2020.09.03
이태리국시 본점,5,뭉,존맛탱...👍 곱창파스타 좀 걱정했는데 맛있었어요 다음엔 다른메뉴 도전해보려고요,2020.09.03
이태리국시 본점,5,ggh****,맛있게잘먹었습니다~^^,2020.09.02
이태리국시 본점,5,n88****,메뉴 다 맛있었습니다 다음에는 다른 메뉴도 도전해보려고요,2020.09.02
이태리국시 본점,5,5c9****,파스타를 그렇게 선호하는 편은아닌데 친구가 가고싶다해서 온거였는데 퓨전이라 그런가 너무 잘먹었어요🤣🤣 담에 또갈거에욬ㅋㅋㅋ,2020.09.02
이태리국시 본점,5,43p****,오랜만에 데이트였는데 분위기 좋은 식당에서 맛있는 식사해서 기분이 좋아요ㅋㅋㅋ 깨끗하고 분위기 좋더라구여! ,2020.09.02
이태리국시 본점,5,v4k****,원래 크림파스타를 그렇게 좋아하는편은 아닌데 불고기라서 그런가 또 여긴 맛있었어요ㅋㅋㅋ 매콤하니 안 느끼해서 잘 먹엇습니다,2020.09.02
이태리국시 본점,5,뭉이,가게 깔끔하고 맛있었어요! 양도 많아서 가성비 맛집 인정합니다ㅋㅋㅋ,2020.09.02
이태리국시 본점,4,yun****,직원분들 서비스도 좋았구요코로나때문에 저녁식사자리가 걱정되었는데사회적거리두기로 대각선으로 자리 앉을 수 있게 배치해두셨더라구요 ~~ㅎㅎ 센스만점 직원분들 !고맙습니다~~ 다음에 또갈게요!!,2020.09.01
이태리국시 본점,5,ggs****,깔끔하고 맛있었어요! 분위기 좋고 기대한만큼 맛있어서 오랜만에 외식하는데 잘 먹었습니다ㅎㅎ,2020.09.01
이태리국시 본점,5,샤방샤방,식당 분위기가 좋고 음식도 맛있었어요~ 직원분들도 친절하시더라구요~ㅎ,2020.09.01
이태리국시 본점,5,이채용,퓨전음식이라서 약간 고민되는 부분이 있었는데 맛있게 잘 먹었어요~ 괜히 고민했네요ㅋㅋㅋ 양이 진짜 많아서 배터지게 먹었어요!,2020.08.31
이태리국시 본점,5,whs****,메뉴 다 맛있었어요ㅎㅎㅎ 매장 분위기도 좋았고 음식도 맛있었어용! 다음에 또오려구용,2020.08.31
이태리국시 본점,5,jgw****,친구가 가보고싶다해서 간거였는데 제가 더 잘먹었네요...ㅎ 직원분들이 푸드파이터인줄 알았을 것 같아요ㅋㅋㅋ 맛있었습니다!,2020.08.31
이태리국시 본점,5,s17****,식당 분위기가 좋아요ㅎㅎ 기대했는데 기대한만큼 맛있었어요,2020.08.31
이태리국시 본점,5,str****,오랜만에 외식이었는데 너무 맛있었어요ㅎㅎ 양이 적을까봐 이것저것 많이 시켰는데 양이 엄청 많더라구요ㅋㅋㅋ 배터지게 먹었습니다,2020.08.31
이태리국시 본점,5,흥냐리,전체적으로 고기 냄새 없고 맛있었구요. 저는 돼지갈비묵은지리조또가 제일 맛있었네요ㅎㅎ 다음에는 쌈피자 먹어보려구요,2020.08.31
